MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
Denmark,2025-05-13,67689.0,0.0,0.0,503.0,0.0,0.0,417.954666667,0.0,0.0,11931.0,55758.0,55.0,448.0,107.018666667,310.936,67689.0,503.0,417.954666667,1.0,8517.0,0.0,0.0,41326.0,0.0,1415.0,0.0,0.0,194.0,0.0,2810.45600001,0.0,0.0,37.52666667,0.0,8517.0,0.0,41326.0,1415.0,0.0,194.0,2810.45600001,0.0,37.52666667,49843.0,1609.0,2847.98266668,128.0,364.0,273.0,50.0,51.0,1.0,18.08,48.345333333,0.1493333333,765.0,102.0,66.574666667,105226.72933337,117390.20533337,432.0,2511.0,2405.0,2206.0,1238.0,495.0,139.0,295.0,39.0,0.57921,0.736727,0.388889,0.367742,0.369775,0.602547,0.733264,0.434652,0.423573,0.459039,0.585289,0.708926,0.429582,0.370574,0.457167,0.42079,0.263273,0.611111,0.632258,0.630225,,,,,,,,,,,0,0,0,0,0,0,0,,19.8,5.2,13.1,0.0,0.0,0.0,21.7,13.64,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,13089.0,18951.0
Germany,2025-05-13,14556.0,0.0,0.0,42.0,0.0,0.0,204.98,0.0,0.0,3414.0,11142.0,10.0,32.0,92.73,112.25,14556.0,42.0,204.98,1.0,10128.0,326.0,92254.0,0.0,0.0,1157.0,83.0,283.0,0.0,0.0,1292.97,31.19,38.65,0.0,0.0,10128.0,92254.0,326.0,1157.0,283.0,83.0,1292.97,38.65,31.19,102708.0,1523.0,1362.81,14.0,1324.0,475.0,1.0,81.0,2.0,0.13,33.22,0.71,1813.0,84.0,34.06,7487.78,11189.0,166.0,1001.0,994.0,933.0,578.0,223.0,102.0,15.0,15.0,0.314889,0.3958,0.197425,0.181818,0.058824,0.319568,0.394528,0.222565,0.170699,0.169492,0.322142,0.379802,0.237667,0.233212,0.269006,0.685111,0.6042,0.802575,0.818182,0.941176,,,,,,,,,,,0,0,0,0,0,0,0,,18.5,3.5,12.2,0.0,0.0,0.0,15.0,14.88,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,306.0,1943.0
Netherlands,2025-05-13,69258.0,0.0,0.0,433.0,0.0,0.0,639.94,0.0,0.0,69258.0,0.0,433.0,0.0,639.94,0.0,69258.0,433.0,639.94,1.0,14181.0,1041.0,6446.0,0.0,0.0,1701.0,361.0,432.0,0.0,0.0,3042.02,29.51,392.8,0.0,0.0,14181.0,6446.0,1041.0,1701.0,432.0,361.0,3042.02,392.8,29.51,21668.0,2494.0,3464.33,75.0,1218.0,720.0,25.0,87.0,4.0,4.71,88.77,1.83,2013.0,116.0,95.31,55860.01,65107.86,221.0,1936.0,2457.0,1901.0,1119.0,420.0,212.0,134.0,16.0,0.413919,0.524072,0.294533,0.22,0.194118,0.430834,0.530791,0.304949,0.26479,0.279966,0.459167,0.561942,0.302456,0.335674,0.340769,0.586081,0.475928,0.705467,0.78,0.805882,,,,,,,,,,,0,0,0,0,0,0,0,,22.7,10.9,17.3,0.0,0.0,0.0,15.9,15.0,2.0,partly_cloudy,dry,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,831.0,8527.0
Norway,2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,22.1,11.0,17.3,0.0,0.0,0.0,18.4,13.87,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2025-05-13,11761.0,159492.0,0.0,123.0,113.0,0.0,91.41,64.05,0.0,60070.0,111183.0,73.0,163.0,81.47,73.99,171253.0,236.0,155.46,1.0,10064.0,233.0,98193.0,0.0,0.0,1486.0,106.0,407.0,0.0,0.0,834.71,13.51,81.28,0.0,0.0,10064.0,98193.0,233.0,1486.0,407.0,106.0,834.71,81.28,13.51,108490.0,1999.0,929.5,3.0,14458.0,9426.0,0.0,842.0,62.0,0.0,147.78,3.49,23887.0,904.0,151.27,13355.31,15363.68,118.0,1092.0,1256.0,1070.0,618.0,281.0,161.0,6.0,4.0,0.408439,0.45339,0.440367,0.229665,0.0,0.420904,0.444958,0.450493,0.301718,0.408163,0.437116,0.475531,0.419634,0.348459,0.251082,0.591561,0.54661,0.559633,0.770335,1.0,,,,,,,,,,,0,0,0,0,0,0,0,,17.4,6.2,11.6,0.9,0.0,0.0,17.2,11.97,53.0,drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,298.0,1115.0
Sweden,2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,17.0,7.2,11.8,1.3,0.0,0.0,8.6,7.05,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2025-05-13,13003.0,0.0,0.0,113.0,0.0,0.0,154.0805,0.0,0.0,296.0,12707.0,6.0,107.0,3.7145,150.366,13003.0,113.0,154.0805,1.0,2362.0,65.0,15602.0,0.0,0.0,253.0,19.0,192.0,0.0,0.0,848.3025,7.4385,527.231,0.0,0.0,2362.0,15602.0,65.0,253.0,192.0,19.0,848.3025,527.231,7.4385,18029.0,464.0,1382.972,,,,,,,,,,,,,7139.7345,7188.8495,21.0,143.0,190.0,142.0,0.0,0.0,0.0,0.0,142.0,0.447368,,,,,0.462374,,,,,0.434041,,,,,0.552632,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1184.0
Belgium,2025-05-14,11169.0,24202.0,0.0,105.0,14.0,0.0,97.08,14.77,0.0,4168.0,31203.0,31.0,88.0,52.08,59.77,35371.0,119.0,111.85,1.0,8928.0,276.0,35922.0,0.0,0.0,1171.0,104.0,228.0,0.0,0.0,920.17,15.0,108.52,0.0,0.0,8928.0,35922.0,276.0,1171.0,228.0,104.0,920.17,108.52,15.0,45126.0,1503.0,1043.69,28.0,1972.0,4680.0,13.0,75.0,36.0,3.6,28.49,11.0,6680.0,124.0,43.09,15698.22,20164.85,80.0,731.0,808.0,688.0,445.0,147.0,70.0,22.0,4.0,0.470297,0.551985,0.353659,0.285714,0.222222,0.497242,0.577384,0.374564,0.3157,0.322751,0.49874,0.57732,0.364552,0.364609,0.282716,0.529703,0.448015,0.646341,0.714286,0.777778,,,,,,,,,,,0,0,0,0,0,0,0,,22.7,9.9,16.2,0.0,0.0,0.0,16.1,14.99,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,72.0,2958.0
Denmark,2025-05-14,67641.0,0.0,0.0,507.0,0.0,0.0,411.553333333,0.0,0.0,12882.0,54759.0,79.0,428.0,109.46,302.093333333,67641.0,507.0,411.553333333,1.0,8447.0,0.0,0.0,44022.0,0.0,1332.0,0.0,0.0,198.0,0.0,2664.25600002,0.0,0.0,34.896,0.0,8447.0,0.0,44022.0,1332.0,0.0,198.0,2664.25600002,0.0,34.896,52469.0,1530.0,2699.15200002,100.0,392.0,357.0,38.0,38.0,2.0,15.168,29.477333333,0.892,849.0,78.0,45.537333333,82821.86000003,99556.09733339,429.0,2514.0,2411.0,2211.0,1242.0,495.0,139.0,296.0,39.0,0.596018,0.73169,0.42065,0.432258,0.429487,0.606794,0.736182,0.441867,0.43318,0.462208,0.585843,0.710344,0.43031,0.371542,0.454283,0.403982,0.26831,0.57935,0.567742,0.570513,,,,,,,,,,,0,0,0,0,0,0,0,,15.9,8.4,11.7,0.0,0.0,0.0,20.2,13.35,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,13089.0,18951.0
Germany,2025-05-14,14097.0,0.0,0.0,48.0,0.0,0.0,205.04,0.0,0.0,3202.0,10895.0,11.0,37.0,91.84,113.2,14097.0,48.0,205.04,1.0,10161.0,328.0,83177.0,0.0,0.0,1109.0,73.0,262.0,0.0,0.0,1244.82,25.45,43.74,0.0,0.0,10161.0,83177.0,328.0,1109.0,262.0,73.0,1244.82,43.74,25.45,93666.0,1444.0,1314.01,7.0,1038.0,486.0,1.0,58.0,1.0,0.59,23.19,0.25,1531.0,60.0,24.03,7115.3,12084.61,101.0,1004.0,998.0,936.0,580.0,224.0,102.0,15.0,15.0,0.353707,0.438907,0.209402,0.245455,0.176471,0.321976,0.394894,0.221605,0.187668,0.186441,0.323447,0.382056,0.237164,0.233495,0.265625,0.646293,0.561093,0.790598,0.754545,0.823529,,,,,,,,,,,0,0,0,0,0,0,0,,21.4,6.0,14.7,0.0,0.0,0.0,17.9,14.35,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,306.0,1943.0
Netherlands,2025-05-14,70610.0,0.0,0.0,469.0,0.0,0.0,665.1,0.0,0.0,70610.0,0.0,469.0,0.0,665.1,0.0,70610.0,469.0,665.1,1.0,13237.0,1003.0,7844.0,0.0,0.0,1526.0,337.0,546.0,0.0,0.0,2597.07,27.98,631.13,0.0,0.0,13237.0,7844.0,1003.0,1526.0,546.0,337.0,2597.07,631.13,27.98,22084.0,2409.0,3256.18,64.0,1121.0,228.0,22.0,79.0,2.0,3.94,86.68,1.12,1413.0,103.0,91.74,71884.37,76038.12,226.0,1936.0,2457.0,1900.0,1121.0,417.0,212.0,134.0,16.0,0.420024,0.538778,0.27305,0.236,0.2,0.432041,0.53443,0.302642,0.270642,0.264706,0.458803,0.561104,0.302871,0.336883,0.338853,0.579976,0.461222,0.72695,0.764,0.8,,,,,,,,,,,0,0,0,0,0,0,0,,19.1,8.9,14.0,0.0,0.0,0.0,18.7,15.0,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,831.0,8527.0
Norway,2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,14.9,7.2,11.1,0.0,0.0,0.0,24.7,15.26,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2025-05-14,14207.0,155126.0,0.0,151.0,131.0,0.0,87.23,64.04,0.0,47022.0,122311.0,77.0,205.0,78.61,72.66,169333.0,282.0,151.27,1.0,10297.0,264.0,105211.0,0.0,0.0,1446.0,100.0,361.0,0.0,0.0,876.82,10.98,77.82,0.0,0.0,10297.0,105211.0,264.0,1446.0,361.0,100.0,876.82,77.82,10.98,115772.0,1907.0,965.62,9.0,13174.0,8139.0,1.0,743.0,54.0,0.03,127.88,2.25,21322.0,798.0,130.16,25583.19,31115.61,161.0,1092.0,1256.0,1071.0,622.0,279.0,160.0,6.0,4.0,0.408439,0.458509,0.44,0.211538,0.0,0.417912,0.447305,0.442192,0.292181,0.326531,0.436717,0.475747,0.421121,0.342914,0.244541,0.591561,0.541491,0.56,0.788462,1.0,,,,,,,,,,,0,0,0,0,0,0,0,,16.9,7.1,11.6,0.8,0.0,0.0,12.1,13.83,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,298.0,1115.0
Sweden,2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,11.1,4.4,7.6,4.5,1.4,0.0,24.3,11.83,75.0,heavy_snow,snow,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
USA,2025-05-14,12565.0,0.0,0.0,104.0,0.0,0.0,141.626,0.0,0.0,292.0,12273.0,0.0,104.0,3.952,137.674,12565.0,104.0,141.626,1.0,2275.0,75.0,16469.0,0.0,0.0,255.0,20.0,145.0,0.0,0.0,904.3905,11.001,344.299,0.0,0.0,2275.0,16469.0,75.0,255.0,145.0,20.0,904.3905,344.299,11.001,18819.0,420.0,1259.6905,,,,,,,,,,,,,9841.962,10096.182,29.0,144.0,191.0,143.0,0.0,0.0,0.0,0.0,143.0,0.513089,,,,,0.468462,,,,,0.440586,,,,,0.486911,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1184.0
Belgium,2025-05-15,11132.0,31443.0,0.0,121.0,14.0,0.0,92.78,19.99,0.0,4493.0,38082.0,57.0,78.0,51.92,60.85,42575.0,135.0,112.77,1.0,9149.0,340.0,34647.0,0.0,0.0,1167.0,96.0,200.0,0.0,0.0,930.8,12.29,101.81,0.0,0.0,9149.0,34647.0,340.0,1167.0,200.0,96.0,930.8,101.81,12.29,44136.0,1463.0,1044.9,12.0,1006.0,3061.0,1.0,43.0,28.0,0.11,12.98,6.42,4079.0,72.0,19.51,13708.84,26228.84,76.0,705.0,783.0,663.0,429.0,135.0,73.0,22.0,4.0,0.478927,0.547758,0.407895,0.229885,0.444444,0.492508,0.569634,0.379401,0.306261,0.333333,0.499517,0.57729,0.369548,0.359394,0.291358,0.521073,0.452242,0.592105,0.770115,0.555556,,,,,,,,,,,0,0,0,0,0,0,0,,17.2,8.0,12.3,0.1,0.0,0.0,19.2,5.25,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,72.0,2958.0
Denmark,2025-05-15,63257.0,0.0,0.0,492.0,0.0,0.0,392.565333333,0.0,0.0,13048.0,50209.0,92.0,400.0,110.278666667,282.286666667,63257.0,492.0,392.565333333,1.0,8165.0,0.0,0.0,37976.0,0.0,1325.0,0.0,0.0,211.0,0.0,2715.42533336,0.0,0.0,38.5,0.0,8165.0,0.0,37976.0,1325.0,0.0,211.0,2715.42533336,0.0,38.5,46141.0,1536.0,2753.92533336,101.0,322.0,352.0,36.0,33.0,2.0,12.316,34.694666667,0.2973333333,775.0,71.0,47.308,95967.39466669,109758.65466671,425.0,2513.0,2409.0,2209.0,1240.0,494.0,140.0,296.0,39.0,0.638854,0.754539,0.492337,0.416667,0.541667,0.61486,0.742869,0.453155,0.429098,0.476169,0.586807,0.711962,0.431639,0.372725,0.452302,0.361146,0.245461,0.507663,0.583333,0.458333,,,,,,,,,,,0,0,0,0,0,0,0,,14.6,8.6,11.4,0.0,0.0,0.0,24.0,15.42,0.0,clear,dry,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,13089.0,18951.0
Germany,2025-05-15,13251.0,0.0,0.0,34.0,0.0,0.0,208.48,0.0,0.0,4764.0,8487.0,17.0,17.0,96.85,111.63,13251.0,34.0,208.48,1.0,10631.0,403.0,73189.0,0.0,0.0,1190.0,121.0,283.0,0.0,0.0,1320.6,41.74,35.99,0.0,0.0,10631.0,73189.0,403.0,1190.0,283.0,121.0,1320.6,35.99,41.74,84223.0,1594.0,1398.33,10.0,1106.0,620.0,1.0,116.0,2.0,0.49,38.43,0.62,1736.0,119.0,39.54,8588.65,17419.97,90.0,993.0,988.0,927.0,576.0,217.0,104.0,15.0,15.0,0.348178,0.420712,0.247788,0.232143,0.058824,0.325048,0.396392,0.223325,0.203728,0.169492,0.324382,0.383157,0.238444,0.233263,0.260274,0.651822,0.579288,0.752212,0.767857,0.941176,,,,,,,,,,,0,0,0,0,0,0,0,,16.7,7.4,12.2,0.0,0.0,0.0,20.3,14.26,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,306.0,1943.0
Netherlands,2025-05-15,63842.0,0.0,0.0,568.0,0.0,0.0,644.05,0.0,0.0,63841.0,1.0,568.0,0.0,644.03,0.02,63842.0,568.0,644.05,1.0,12881.0,1064.0,6384.0,0.0,0.0,1514.0,366.0,486.0,0.0,0.0,2555.13,28.73,415.33,0.0,0.0,12881.0,6384.0,1064.0,1514.0,486.0,366.0,2555.13,415.33,28.73,20329.0,2366.0,2999.19,65.0,902.0,323.0,25.0,81.0,4.0,5.4,92.49,2.03,1290.0,110.0,99.92,64260.08,89057.48,238.0,1949.0,2470.0,1908.0,1128.0,420.0,212.0,134.0,14.0,0.434413,0.534106,0.311072,0.2749,0.258824,0.433467,0.535655,0.30078,0.281626,0.263025,0.458553,0.55983,0.303957,0.339884,0.337059,0.565587,0.465894,0.688928,0.7251,0.741176,,,,,,,,,,,0,0,0,0,0,0,0,,18.4,9.1,13.9,0.0,0.0,0.0,21.0,13.24,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,831.0,8527.0
Norway,2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,Constitution Day | Constitution Day,21.5,6.2,14.0,0.0,0.0,0.0,21.0,16.31,1.0,mainly_clear,dry,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
Spain,2025-05-15,15178.0,150126.0,0.0,99.0,103.0,0.0,84.91,63.61,0.0,57994.0,107310.0,76.0,126.0,85.02,63.5,165304.0,202.0,148.52,1.0,10836.0,270.0,92850.0,0.0,0.0,1624.0,113.0,390.0,0.0,0.0,980.81,15.38,93.48,0.0,0.0,10836.0,92850.0,270.0,1624.0,390.0,113.0,980.81,93.48,15.38,103956.0,2127.0,1089.67,5.0,20954.0,15020.0,1.0,1616.0,135.0,0.03,209.17,4.95,35979.0,1752.0,214.15,18582.13,21052.22,100.0,1100.0,1267.0,1080.0,629.0,281.0,160.0,6.0,4.0,0.43015,0.479889,0.432927,0.271845,0.142857,0.418594,0.45376,0.433406,0.28895,0.306122,0.435928,0.474908,0.421985,0.339283,0.246696,0.56985,0.520111,0.567073,0.728155,0.857143,,,,,,,,,,,0,0,0,0,0,0,0,Galician Literature Day | Galician Literature Day,16.6,5.8,11.1,0.9,0.0,0.0,12.8,12.11,51.0,light_drizzle,rain,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,298.0,1115.0
Sweden,2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,13.4,5.0,9.7,1.2,0.0,0.0,31.2,15.37,53.0,drizzle,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
USA,2025-05-15,10794.0,0.0,0.0,78.0,0.0,0.0,125.647,0.0,0.0,334.0,10460.0,1.0,77.0,4.2275,121.4195,10794.0,78.0,125.647,1.0,2514.0,78.0,19312.0,0.0,0.0,213.0,22.0,227.0,0.0,0.0,745.104,12.3785,691.7045,0.0,0.0,2514.0,19312.0,78.0,213.0,227.0,22.0,745.104,691.7045,12.3785,21904.0,462.0,1449.187,,,,,,,,,,,,,7677.7385,8503.1555,20.0,147.0,194.0,146.0,0.0,0.0,0.0,0.0,146.0,0.541237,,,,,0.476336,,,,,0.446747,,,,,0.458763,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1184.0
Belgium,2025-05-16,11337.0,18006.0,0.0,111.0,16.0,0.0,95.24,17.57,0.0,7200.0,22143.0,43.0,84.0,57.43,55.38,29343.0,127.0,112.81,1.0,8541.0,285.0,36117.0,0.0,0.0,1191.0,93.0,203.0,0.0,0.0,942.52,14.08,91.1,0.0,0.0,8541.0,36117.0,285.0,1191.0,203.0,93.0,942.52,91.1,14.08,44943.0,1487.0,1047.7,17.0,676.0,2573.0,9.0,36.0,24.0,2.1,12.2,5.37,3266.0,69.0,19.67,10549.75,10773.75,70.0,705.0,778.0,658.0,425.0,134.0,73.0,22.0,4.0,0.526992,0.595285,0.470199,0.275862,0.444444,0.491941,0.567671,0.390917,0.292929,0.328042,0.501491,0.57893,0.375861,0.353971,0.296296,0.473008,0.404715,0.529801,0.724138,0.555556,,,,,,,,,,,0,0,0,0,0,0,0,,17.2,6.1,11.7,0.0,0.0,0.0,18.5,15.0,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,72.0,2958.0
Denmark,2025-05-16,67993.0,0.0,0.0,400.0,0.0,0.0,388.586666667,0.0,0.0,13706.0,54287.0,63.0,337.0,110.188,278.398666667,67993.0,400.0,388.586666667,1.0,8524.0,0.0,0.0,53895.0,0.0,1222.0,0.0,0.0,209.0,0.0,2475.96533335,0.0,0.0,41.25333333,0.0,8524.0,0.0,53895.0,1222.0,0.0,209.0,2475.96533335,0.0,41.25333333,62419.0,1431.0,2517.21866668,80.0,283.0,287.0,32.0,29.0,2.0,9.342666667,29.734666667,0.4466666667,650.0,63.0,39.524,70527.34800008,77874.89733342,401.0,2517.0,2411.0,2211.0,1245.0,492.0,139.0,296.0,39.0,0.640813,0.768786,0.467181,0.532468,0.460064,0.618596,0.746346,0.453625,0.442396,0.479157,0.587454,0.712779,0.433106,0.374507,0.450331,0.359187,0.231214,0.532819,0.467532,0.539936,,,,,,,,,,,0,0,0,0,0,0,0,,14.9,7.3,11.8,0.0,0.0,0.0,24.7,15.41,3.0,overcast,cloudy,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,13089.0,18951.0
Germany,2025-05-16,13058.0,0.0,0.0,42.0,0.0,0.0,213.88,0.0,0.0,4623.0,8435.0,21.0,21.0,102.17,111.71,13058.0,42.0,213.88,1.0,10526.0,339.0,68332.0,0.0,0.0,1155.0,87.0,253.0,0.0,0.0,1265.09,27.39,35.47,0.0,0.0,10526.0,68332.0,339.0,1155.0,253.0,87.0,1265.09,35.47,27.39,79197.0,1495.0,1327.95,5.0,1026.0,397.0,3.0,77.0,1.0,0.96,23.71,0.19,1428.0,81.0,24.86,12127.59,12755.79,91.0,990.0,985.0,924.0,574.0,217.0,103.0,15.0,15.0,0.364467,0.413961,0.274336,0.324324,0.294118,0.328586,0.397493,0.22665,0.219124,0.177966,0.325863,0.383741,0.240576,0.237648,0.262745,0.635533,0.586039,0.725664,0.675676,0.705882,,,,,,,,,,,0,0,0,0,0,0,0,,16.5,4.6,10.8,2.2,0.0,0.0,18.7,10.17,61.0,light_rain,rain,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,306.0,1943.0
