MARKET_NAME,DATE,FB_LOWER_IMPRESSIONS,FB_UPPER_IMPRESSIONS,FB_APP_IMPRESSIONS,FB_LOWER_CLICKS,FB_UPPER_CLICKS,FB_APP_CLICKS,FB_LOWER_COST,FB_UPPER_COST,FB_APP_COST,FB_VIDEO_IMPRESSIONS,FB_STATIC_IMPRESSIONS,FB_VIDEO_CLICKS,FB_STATIC_CLICKS,FB_VIDEO_COST,FB_STATIC_COST,FB_TOTAL_IMPRESSIONS,FB_TOTAL_CLICKS,FB_TOTAL_COST,PMAX_LOCAL,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS,GOOGLE_SEARCH_BRAND_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_YOUTUBE_IMPRESSIONS,GOOGLE_SEARCH_NONBRAND_CLICKS,GOOGLE_SEARCH_BRAND_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_YOUTUBE_CLICKS,GOOGLE_SEARCH_NONBRAND_COST,GOOGLE_SEARCH_BRAND_COST,GOOGLE_PMAX_COST,GOOGLE_DISPLAY_COST,GOOGLE_YOUTUBE_COST,GOOGLE_SEARCH_NONBRAND_IMPRESSIONS_2,GOOGLE_PMAX_IMPRESSIONS_2,GOOGLE_OTHER_IMPRESSIONS_2,GOOGLE_SEARCH_NONBRAND_CLICKS_2,GOOGLE_PMAX_CLICKS_2,GOOGLE_OTHER_CLICKS_2,GOOGLE_SEARCH_NONBRAND_COST_2,GOOGLE_PMAX_COST_2,GOOGLE_OTHER_COST_2,GOOGLE_TOTAL_IMPRESSIONS,GOOGLE_TOTAL_CLICKS,GOOGLE_TOTAL_COST,BING_SEARCH_BRAND_IMPRESSIONS,BING_SEARCH_NONBRAND_IMPRESSIONS,BING_OTHER_IMPRESSIONS,BING_SEARCH_BRAND_CLICKS,BING_SEARCH_NONBRAND_CLICKS,BING_OTHER_CLICKS,BING_SEARCH_BRAND_COST,BING_SEARCH_NONBRAND_COST,BING_OTHER_COST,BING_TOTAL_IMPRESSIONS,BING_TOTAL_CLICKS,BING_TOTAL_COST,GMV_NET_EUR,GMV_GROSS_EUR,BOOKINGS,ACTIVE_INCL_HIDDEN_VEHICLES,ACTIVE_VEHICLE_LOCATIONS,ACTIVE_VEHICLES,ACTIVE_VEHICLES_CAR,ACTIVE_VEHICLES_VAN,ACTIVE_VEHICLES_MINIBUS,ACTIVE_VEHICLES_MOVINGTRUCK,ACTIVE_VEHICLES_OTHERS,OCCUPANCY_RATE,OCCUPANCY_RATE_CAR,OCCUPANCY_RATE_VAN,OCCUPANCY_RATE_MINIBUS,OCCUPANCY_RATE_MOVINGTRUCK,OCCUPANCY_RATE_7D,OCCUPANCY_RATE_CAR_7D,OCCUPANCY_RATE_VAN_7D,OCCUPANCY_RATE_MINIBUS_7D,OCCUPANCY_RATE_MOVINGTRUCK_7D,OCCUPANCY_RATE_30D,OCCUPANCY_RATE_CAR_30D,OCCUPANCY_RATE_VAN_30D,OCCUPANCY_RATE_MINIBUS_30D,OCCUPANCY_RATE_MOVINGTRUCK_30D,AVAILABILITY_RATE,AVAILABILITY_RATE_CAR,AVAILABILITY_RATE_VAN,AVAILABILITY_RATE_MINIBUS,AVAILABILITY_RATE_MOVINGTRUCK,CRM_EMAIL_NEWSLETTER_SENDS,CRM_EMAIL_NEWSLETTER_OPENS,CRM_EMAIL_NEWSLETTER_CLICKS,CRM_EMAIL_JOURNEY_SENDS,CRM_EMAIL_JOURNEY_OPENS,CRM_EMAIL_JOURNEY_CLICKS,CRM_EMAIL_TOTAL_SENDS,CRM_EMAIL_TOTAL_OPENS,CRM_EMAIL_TOTAL_CLICKS,CRM_EMAIL_UNSUBSCRIBES,CRM_REACHABLE_AUDIENCE,CRM_CUMULATIVE_USERS,CRM_CUMULATIVE_UNSUBSCRIBES,IS_HOLIDAY,IS_LONG_WEEKEND,IS_BRIDGE_DAY,IS_SCHOOL_HOLIDAY,HOLIDAY_NAMES,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,PRECIPITATION_MM,SNOWFALL_CM,SNOW_DEPTH_M,WINDSPEED_MAX_KMH,SUNSHINE_HOURS,WEATHER_CODE,WEATHER_CONDITION,WEATHER_BUCKET,IS_FREEZING,IS_HOT,IS_SNOWING,IS_RAINING,IS_DRY,SESSIONS,NEW_USERS,TOTAL_USERS,ACTIVE_1DAY_USERS,N_LOCATIONS_ON_MARKETING,N_LOCATIONS,N_PARTNERS,N_PARTNERS_ON_MARKETING,AVG_BASE_PRICE,AVG_BASE_CAR_PRICE,AVG_PRICE,AVG_CAR_PRICE,SEO_BRAND_CLICKS_MONTH,SEO_BRAND_IMPRESSIONS_MONTH
Denmark,2024-02-03,25684,11249,1465,105,17,9,207.201333333,21.465333333,12.934666667,16230,22168,63,68,120.264,121.337333333,38398,131,241.601333333,1,4515,0,10777,0,0,1028,0,271,0,0,1834.88666666,0.00000000,347.90533333,0.00000000,0.00000000,4515,10777,0,1028,271,0,1834.88666666,347.90533333,0.00000000,15292,1299,2182.79199999,30,290,11,10,23,0,4.133333333,29.030666667,0,331,33,33.164,17737.453333410000,18520.960000090000,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,57,39,6,57,39,6,5,155255,182236,26981,0,0,0,0,,9.8,4.9,7.7,0.0,0.00,0.00,32.7,6.14,3,overcast,cloudy,0,0,0,0,1,3594,1746,2950,2706,,,,,,,,,9112,13276
Germany,2024-02-03,0,11403,0,0,3,0,0,10.79,0,0,11403,0,3,0,10.79,11403,3,10.79,1,4190,32,218,0,0,328,10,20,0,0,248.51000000,1.65000000,12.65000000,0.00000000,0.00000000,4190,218,32,328,20,10,248.51000000,12.65000000,1.65000000,4440,358,262.81000000,,,,,,,,,,,,,414.000000000000,1308.000000000000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,7,2,8,7,2,2,1772,1834,62,0,0,0,0,,8.5,6.6,7.5,1.6,0.00,0.00,25.9,0.00,51,light_drizzle,rain,0,0,0,1,0,423,267,382,373,,,,,,,,,242,601
Netherlands,2024-02-03,7049,38391,0,35,13,0,70.31,31.73,0,19861,25579,20,28,41.37,60.67,45440,48,102.04,1,7247,329,2835,0,0,1188,159,213,0,0,1467.68000000,12.23000000,212.07000000,0.00000000,0.00000000,7247,2835,329,1188,213,159,1467.68000000,212.07000000,12.23000000,10411,1560,1691.98000000,0,351,1666,0,22,3,0,21.85,2.75,2017,25,24.6,27592.520000000000,27975.520000000000,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,74,42,19,74,42,19,0,20645,21656,1011,0,0,0,0,,11.3,8.5,9.7,1.9,0.00,0.00,25.4,0.07,55,heavy_drizzle,rain,0,0,0,1,0,3686,2057,3109,2948,,,,,,,,,329,3228
Norway,2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,8.1,1.9,4.2,0.0,0.00,0.53,26.1,7.19,3,overcast,cloudy,0,0,0,0,1,,,,,,,,,,,,,,
Spain,2024-02-03,0,163405,0,0,118,0,0,59.48,0,23318,140087,17,101,8.48,51,163405,118,59.48,1,3617,35,1449,0,0,697,21,132,0,0,405.39000000,2.27000000,57.39000000,0.00000000,0.00000000,3617,1449,35,697,132,21,405.39000000,57.39000000,2.27000000,5101,850,465.05000000,5,384,53,0,18,0,0,3.18,0,442,18,3.18,2425.490000000000,2525.490000000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,3,0,10,3,0,0,11387,11586,199,0,0,0,0,,14.2,1.6,7.4,0.0,0.00,0.00,7.7,9.79,0,clear,dry,0,0,0,0,1,1105,647,985,934,,,,,,,,,189,619
Sweden,2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,6.2,2.3,3.9,0.0,0.00,0.04,26.0,7.95,3,overcast,cloudy,0,0,0,0,1,,,,,,,,,,,,,,
USA,2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-02-04,,,,,,,,,,,,,,,,,,,1,3110,39,1016,0,0,470,17,32,0,0,322.18000000,3.11000000,28.48000000,0.00000000,0.00000000,3110,1016,39,470,32,17,322.18000000,28.48000000,3.11000000,4165,519,353.77000000,,,,,,,,,,,,,1243.180000000000,1579.880000000000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,1,3,1,1,0,1981,2018,37,0,0,0,0,,10.2,8.6,9.2,1.1,0.00,0.00,30.3,0.00,51,light_drizzle,rain,0,0,0,1,0,675,427,600,580,,,,,,,,,80,1006
Denmark,2024-02-04,24816,12104,1621,103,6,6,219.725333333,22.546666667,14.193333333,16585,21956,57,58,127.030666667,129.434666667,38541,115,256.465333333,1,5035,0,11281,0,0,1144,0,257,0,0,1913.09066668,0.00000000,341.38133333,0.00000000,0.00000000,5035,11281,0,1144,257,0,1913.09066668,341.38133333,0.00000000,16316,1401,2254.47200001,56,445,12,24,32,0,10.252,45.813333333,0,513,56,56.065333333,34165.922666770000,35465.722666780000,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,85,59,23,85,59,23,11,155278,182269,26991,0,0,0,0,,7.8,5.1,6.5,0.9,0.00,0.00,33.5,0.00,51,light_drizzle,rain,0,0,0,0,1,3828,2055,3312,3088,,,,,,,,,9112,13276
Germany,2024-02-04,0,12890,0,0,3,0,0,10.63,0,0,12890,0,3,0,10.63,12890,3,10.63,1,3723,39,190,0,0,361,7,10,0,0,316.98000000,0.91000000,5.00000000,0.00000000,0.00000000,3723,190,39,361,10,7,316.98000000,5.00000000,0.91000000,3952,378,322.89000000,,,,,,,,,,,,,841.970000000000,841.970000000000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,3,1,3,3,1,0,1775,1837,62,0,0,0,0,,10.4,7.9,8.7,4.2,0.00,0.00,34.3,0.52,53,drizzle,rain,0,0,0,1,0,452,311,412,402,,,,,,,,,242,601
Netherlands,2024-02-04,7256,42818,0,48,19,0,77.14,31.87,0,22185,27889,34,33,48.11,60.9,50074,67,109.01,1,7491,271,2537,0,0,1178,144,152,0,0,1388.65000000,11.78000000,126.42000000,0.00000000,0.00000000,7491,2537,271,1178,152,144,1388.65000000,126.42000000,11.78000000,10299,1474,1526.85000000,0,465,13427,0,18,20,0,19.98,11.03,13892,38,31.01,18214.330000000000,20736.730000000000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,29,20,10,29,20,10,0,20672,21683,1011,0,0,0,0,,10.9,9.0,9.9,4.1,0.00,0.00,31.2,0.27,55,heavy_drizzle,rain,0,0,0,1,0,3099,1797,2736,2597,,,,,,,,,329,3228
Norway,2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,1.4,-4.7,-0.6,0.7,0.49,0.50,18.7,7.14,73,snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
Spain,2024-02-04,0,188229,0,0,103,0,0,59.83,0,26478,161751,15,88,8.41,51.42,188229,103,59.83,1,4057,35,1168,0,0,832,17,107,0,0,485.34000000,1.18000000,53.88000000,0.00000000,0.00000000,4057,1168,35,832,107,17,485.34000000,53.88000000,1.18000000,5260,956,540.40000000,9,469,70,0,16,0,0,4.22,0,548,16,4.22,2309.310000000000,2390.310000000000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15,9,1,15,9,1,0,11401,11600,199,0,0,0,0,,16.6,1.9,9.3,0.0,0.00,0.00,8.8,9.80,3,overcast,cloudy,0,0,0,0,1,1163,710,1050,1012,,,,,,,,,189,619
Sweden,2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,2.4,-3.8,0.3,0.1,0.07,0.03,29.2,4.39,71,light_snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
USA,2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-02-05,,,,,,,,,,,,,,,,,,,1,4740,77,1082,0,0,689,43,73,0,0,604.61000000,7.75000000,95.41000000,0.00000000,0.00000000,4740,1082,77,689,73,43,604.61000000,95.41000000,7.75000000,5899,805,707.77000000,,,,,,,,,,,,,8073.520000000000,8218.520000000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19,15,9,19,15,9,1,1999,2037,38,0,0,0,0,,9.3,7.7,8.3,0.0,0.00,0.00,34.7,1.16,3,overcast,cloudy,0,0,0,0,1,1090,649,920,894,,,,,,,,,80,1006
Denmark,2024-02-05,24639,11446,1286,69,7,6,210.158666667,21.445333333,13.466666667,14002,23369,38,44,111.126666667,133.944,37371,82,245.070666667,1,4987,0,8383,0,0,1109,0,232,0,0,2178.95333334,0.00000000,360.44266667,0.00000000,0.00000000,4987,8383,0,1109,232,0,2178.95333334,360.44266667,0.00000000,13370,1341,2539.39600001,52,465,9,20,49,0,10.114666667,71.590666667,-1.421085472e-14,526,69,81.705333333,74875.478666680000,83254.829333350000,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,62,33,15,62,33,15,5,155287,182282,26995,0,0,0,0,,7.3,5.2,6.2,17.1,0.00,0.00,32.4,0.00,61,light_rain,rain,0,0,0,1,0,4180,2007,3415,3166,,,,,,,,,9112,13276
Germany,2024-02-05,0,11848,0,0,3,0,0,9.96,0,0,11848,0,3,0,9.96,11848,3,9.96,1,6180,33,301,0,0,408,7,22,0,0,390.67000000,1.54000000,19.22000000,0.00000000,0.00000000,6180,301,33,408,22,7,390.67000000,19.22000000,1.54000000,6514,437,411.43000000,,,,,,,,,,,,,1912.600000000000,1912.600000000000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20,17,8,20,17,8,0,1796,1858,62,0,0,0,0,,11.4,5.7,8.6,1.2,0.00,0.00,37.5,6.07,51,light_drizzle,rain,0,0,0,1,0,611,389,535,518,,,,,,,,,242,601
Netherlands,2024-02-05,7540,38977,0,41,12,0,74.14,29.97,0,19083,27434,21,32,40.46,63.65,46517,53,104.11,1,9232,362,2751,0,0,1471,182,226,0,0,2066.20000000,15.04000000,215.03000000,0.00000000,0.00000000,9232,2751,362,1471,226,182,2066.20000000,215.03000000,15.04000000,12345,1879,2296.27000000,0,439,19600,0,21,30,0,17.94,17.9,20039,51,35.84,41442.030000000000,44442.880000000000,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,165,119,52,165,119,52,2,20823,21836,1013,0,0,0,0,,10.6,7.6,9.2,0.1,0.00,0.00,42.1,4.48,51,light_drizzle,rain,0,0,0,0,1,4085,2196,3392,3217,,,,,,,,,329,3228
Norway,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0.6,-13.4,-3.9,0.0,0.00,0.49,20.5,7.57,3,overcast,cloudy,1,0,0,0,1,,,,,,,,,,,,,,
Spain,2024-02-05,0,170792,0,0,99,0,0,55.26,0,27964,142828,16,83,9.13,46.13,170792,99,55.26,1,8758,94,3086,0,0,1668,55,287,0,0,1396.72000000,6.84000000,220.38000000,0.00000000,0.00000000,8758,3086,94,1668,287,55,1396.72000000,220.38000000,6.84000000,11938,2010,1623.94000000,12,987,267,2,37,0,1.04,11.87,1.776356839e-15,1266,39,12.91,9124.630000000000,9917.730000000000,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,81,47,1,81,47,1,0,11461,11660,199,0,0,0,0,,16.4,2.8,9.1,0.0,0.00,0.00,9.0,9.21,3,overcast,cloudy,0,0,0,0,1,2194,1393,1952,1902,,,,,,,,,189,619
Sweden,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,-0.8,-6.3,-3.2,0.2,0.14,0.03,15.7,8.00,71,light_snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
USA,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-02-06,,,,,,,,,,,,,,,,,,,1,4168,53,1180,0,0,565,24,62,0,0,498.82000000,4.41000000,75.71000000,0.00000000,0.00000000,4168,1180,53,565,62,24,498.82000000,75.71000000,4.41000000,5401,651,578.94000000,,,,,,,,,,,,,4586.210000000000,4841.410000000000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,457,10,9,5,2,1117,462,12,12,2071,2117,46,0,0,0,0,,10.8,7.3,9.0,0.6,0.00,0.00,40.5,0.00,51,light_drizzle,rain,0,0,0,0,1,964,571,838,801,,,,,,,,,80,1006
Denmark,2024-02-06,20679,10986,1405,116,10,3,205.832,21.001333333,13.162666667,12797,20273,65,64,108.209333333,131.786666667,33070,129,239.996,1,4757,0,10981,0,0,1080,0,237,0,0,2022.77066666,0.00000000,419.02133333,0.00000000,0.00000000,4757,10981,0,1080,237,0,2022.77066666,419.02133333,0.00000000,15738,1317,2441.79199999,80,569,6,28,52,0,14.266666667,73.090666667,-1.421085472e-14,655,80,87.357333333,62814.701333430000,66294.058666760000,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128708,55068,3392,29,18,9,128737,55086,3401,3005,152810,182374,29564,0,0,0,0,,8.2,3.6,6.9,18.3,0.00,0.00,32.5,0.00,61,light_rain,rain,0,0,0,1,0,4570,2261,3788,3562,,,,,,,,,9112,13276
Germany,2024-02-06,0,11191,0,0,3,0,0,9.84,0,0,11191,0,3,0,9.84,11191,3,9.84,1,5901,34,315,0,0,339,16,20,0,0,329.82000000,4.39000000,12.97000000,0.00000000,0.00000000,5901,315,34,339,20,16,329.82000000,12.97000000,4.39000000,6250,375,347.18000000,,,,,,,,,,,,,1985.730000000000,2065.730000000000,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,294,8,6,5,3,762,299,11,13,1830,1904,74,0,0,0,0,,8.6,5.9,7.2,0.9,0.00,0.00,34.7,0.00,51,light_drizzle,rain,0,0,0,0,1,538,330,472,453,,,,,,,,,242,601
Netherlands,2024-02-06,6703,37268,0,37,7,0,72.13,29.56,0,17479,26492,23,21,35.22,66.47,43971,44,101.69,1,8313,333,2289,0,0,1304,166,181,0,0,1838.30000000,14.36000000,190.18000000,0.00000000,0.00000000,8313,2289,333,1304,181,166,1838.30000000,190.18000000,14.36000000,10935,1651,2042.84000000,0,432,15487,0,23,21,0,29.36,12.58,15919,44,41.94,33563.040000000000,36154.940000000000,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14628,6241,210,75,52,23,14703,6293,233,6,21201,22220,1019,0,0,0,0,,11.4,9.4,10.1,12.1,0.00,0.00,38.7,2.00,63,rain,rain,0,0,0,1,0,3723,1961,3099,2920,,,,,,,,,329,3228
Norway,2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,-6.6,-14.3,-10.2,2.3,1.54,0.51,17.3,3.23,73,snow,snow,1,0,1,0,0,,,,,,,,,,,,,,
Spain,2024-02-06,0,160690,0,0,91,0,0,54.15,0,23406,137284,12,79,7.92,46.23,160690,91,54.15,1,7128,102,6203,0,0,1309,58,512,0,0,1092.76000000,8.16000000,576.37000000,0.00000000,0.00000000,7128,6203,102,1309,512,58,1092.76000000,576.37000000,8.16000000,13433,1879,1677.29000000,15,1028,358,1,24,2,0.19,6.94,0.02,1401,27,7.15,13921.490000000000,14645.840000000000,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7616,1391,105,34,17,2,7650,1408,107,39,11499,11736,237,0,0,0,0,,13.4,3.8,7.8,0.0,0.00,0.00,18.4,5.02,3,overcast,cloudy,0,0,0,0,1,2100,1316,1891,1822,,,,,,,,,189,619
Sweden,2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,-1.5,-7.3,-4.4,0.5,0.35,0.03,17.5,5.00,71,light_snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
USA,2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-02-07,,,,,,,,,,,,,,,,,,,1,3618,72,950,0,0,503,37,63,0,0,445.21000000,5.46000000,84.93000000,0.00000000,0.00000000,3618,950,72,503,63,37,445.21000000,84.93000000,5.46000000,4640,603,535.60000000,,,,,,,,,,,,,3459.890000000000,5206.890000000000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15,10,8,15,10,8,2,2080,2127,47,0,0,0,0,,9.9,3.5,5.8,24.3,0.00,0.00,34.4,0.00,63,rain,rain,0,0,0,1,0,850,516,752,721,,,,,,,,,80,1006
Denmark,2024-02-07,19193,10949,1675,94,9,7,204.288,20.924,13.045333333,13424,18393,49,61,112.814666667,125.442666667,31817,110,238.257333333,1,4371,0,10368,0,0,1016,0,205,0,0,1793.93199997,0.00000000,323.81600000,0.00000000,0.00000000,4371,10368,0,1016,205,0,1793.93199997,323.81600000,0.00000000,14739,1221,2117.74799997,39,398,3,15,39,0,9.305333333,59.22,-7.105427358e-15,440,54,68.525333333,58739.238666690000,66086.372000040000,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,45,33,10,45,33,10,362,152512,182391,29879,0,0,0,0,,3.9,-0.9,1.9,1.5,0.98,0.00,26.1,8.86,73,snow,snow,1,0,1,0,0,3683,1822,3118,2893,,,,,,,,,9112,13276
Germany,2024-02-07,0,10801,0,0,2,0,0,9.68,0,0,10801,0,2,0,9.68,10801,2,9.68,1,6148,36,291,0,0,352,15,14,0,0,328.34000000,2.47000000,11.65000000,0.00000000,0.00000000,6148,291,36,352,14,15,328.34000000,11.65000000,2.47000000,6475,381,342.46000000,,,,,,,,,,,,,1668.450000000000,3345.950000000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,10,10,14,10,10,2,1840,1915,75,0,0,0,0,,8.4,1.9,4.4,10.8,0.56,0.02,36.0,0.00,73,snow,snow,0,0,1,0,0,537,326,466,450,,,,,,,,,242,601
Netherlands,2024-02-07,6384,35643,0,40,10,0,70.17,29.21,0,16683,25344,21,29,35.24,64.14,42027,50,99.38,1,7429,319,2256,0,0,1239,181,135,0,0,1716.20000000,15.36000000,127.47000000,0.00000000,0.00000000,7429,2256,319,1239,135,181,1716.20000000,127.47000000,15.36000000,10004,1555,1859.03000000,0,410,12155,0,24,18,0,18.25,10.58,12565,42,28.83,27259.550000000000,31735.690000000000,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,87,50,19,87,50,19,0,21257,22276,1019,0,0,0,0,,7.7,1.0,4.7,6.2,0.00,0.00,16.5,5.22,63,rain,rain,0,0,0,1,0,3455,1817,2867,2724,,,,,,,,,329,3228
Norway,2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,-6.3,-14.6,-9.0,0.6,0.42,0.51,12.3,7.15,71,light_snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
Spain,2024-02-07,0,151172,0,0,74,0,0,52.5,0,26430,124742,12,62,9.21,43.29,151172,74,52.5,1,6368,95,5794,0,0,1096,48,564,0,0,947.79000000,7.70000000,702.08000000,0.00000000,0.00000000,6368,5794,95,1096,564,48,947.79000000,702.08000000,7.70000000,12257,1708,1657.57000000,10,875,874,2,29,3,0.81,7.93,0.19,1759,34,8.93,17063.570000000000,24761.070000000000,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,13,1,37,13,1,5,11513,11755,242,0,0,0,0,,11.2,3.2,6.6,0.1,0.00,0.00,27.2,8.09,51,light_drizzle,rain,0,0,0,0,1,1930,1170,1684,1621,,,,,,,,,189,619
Sweden,2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,-4.1,-6.9,-5.1,0.2,0.14,0.04,18.0,0.21,71,light_snow,snow,1,0,1,0,1,,,,,,,,,,,,,,
USA,2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,2024-02-08,,,,,,,,,,,,,,,,,,,1,4204,91,1225,0,0,704,45,89,0,0,585.05000000,5.04000000,68.30000000,0.00000000,0.00000000,4204,1225,91,704,89,45,585.05000000,68.30000000,5.04000000,5520,838,658.39000000,,,,,,,,,,,,,5501.530000000000,6335.530000000000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,7,4,13,7,4,1,2089,2137,48,0,0,0,0,,11.5,2.7,7.4,11.6,0.00,0.00,32.1,0.00,61,light_rain,rain,0,0,0,1,0,1007,620,875,844,,,,,,,,,80,1006
